phone_ts_ms	host_ts_ms	offset_ms
1781819040166	1781819039723	-443
1781819040198	1781819039754	-444
1781819040238	1781819039792	-446
1781819040269	1781819039825	-444
1781819040303	1781819039858	-445
1781819040335	1781819039888	-447
1781819040360	1781819039915	-445
1781819040398	1781819039958	-440
1781819040432	1781819039988	-444
1781819040464	1781819040020	-444
1781819040501	1781819040057	-444
1781819040531	1781819040090	-441
1781819040570	1781819040125	-445
1781819040598	1781819040152	-446
1781819040624	1781819040178	-446
1781819040657	1781819040211	-446
1781819040690	1781819040249	-441
1781819040723	1781819040278	-445
1781819040756	1781819040311	-445
1781819040789	1781819040343	-446
1781819040826	1781819040381	-445
1781819040856	1781819040410	-446
1781819040888	1781819040444	-444
1781819040926	1781819040480	-446
1781819040954	1781819040508	-446
1781819040987	1781819040544	-443
1781819041020	1781819040574	-446
1781819041053	1781819040607	-446
1781819041086	1781819040641	-445
1781819041119	1781819040677	-442
1781819041156	1781819040711	-445
1781819041185	1781819040739	-446
1781819041218	1781819040773	-445
1781819041251	1781819040805	-446
1781819041284	1781819040839	-445
1781819041317	1781819040872	-445
1781819041351	1781819040905	-446
1781819041383	1781819040937	-446
1781819041416	1781819040970	-446
1781819041450	1781819041004	-446
1781819041482	1781819041038	-444
1781819041515	1781819041069	-446
1781819041549	1781819041104	-445
1781819041584	1781819041137	-447
1781819041615	1781819041169	-446
1781819041649	1781819041203	-446
1781819041682	1781819041237	-445
1781819041717	1781819041270	-447
1781819041748	1781819041302	-446
1781819041782	1781819041336	-446
1781819041815	1781819041374	-441
1781819041849	1781819041405	-444
1781819041882	1781819041436	-446
1781819041913	1781819041469	-444
1781819041949	1781819041506	-443
1781819041982	1781819041537	-445
1781819042016	1781819041574	-442
1781819042050	1781819041606	-444
1781819042081	1781819041637	-444
1781819042117	1781819041675	-442
1781819042148	1781819041703	-445
1781819042180	1781819041739	-441
1781819042213	1781819041773	-440
1781819042246	1781819041801	-445
1781819042279	1781819041833	-446
1781819042316	1781819041873	-443
1781819042347	1781819041903	-444
1781819042378	1781819041936	-442
1781819042406	1781819041960	-446
1781819042445	1781819042000	-445
1781819042479	1781819042033	-446
1781819042513	1781819042073	-440
1781819042545	1781819042101	-444
1781819042577	1781819042131	-446
1781819042604	1781819042166	-438
1781819042637	1781819042194	-443
1781819042670	1781819042224	-446
1781819042703	1781819042258	-445
1781819042736	1781819042290	-446
1781819042778	1781819042340	-438
1781819042802	1781819042356	-446
1781819042836	1781819042391	-445
1781819042868	1781819042424	-444
1781819042901	1781819042456	-445
1781819042934	1781819042489	-445
1781819042967	1781819042522	-445
1781819043000	1781819042554	-446
1781819043033	1781819042588	-445
1781819043066	1781819042620	-446
1781819043099	1781819042654	-445
1781819043132	1781819042686	-446
1781819043165	1781819042720	-445
1781819043198	1781819042753	-445
1781819043232	1781819042788	-444
1781819043264	1781819042825	-439
1781819043298	1781819042852	-446
1781819043330	1781819042884	-446
1781819043364	1781819042920	-444
1781819043396	1781819042951	-445
1781819043430	1781819042987	-443
1781819043462	1781819043021	-441
1781819043497	1781819043054	-443
1781819043529	1781819043088	-441
1781819043565	1781819043122	-443
1781819043594	1781819043148	-446
1781819043644	1781819043200	-444
1781819043664	1781819043220	-444
1781819043696	1781819043250	-446
1781819043728	1781819043283	-445
1781819043763	1781819043318	-445
1781819043795	1781819043348	-447
1781819043828	1781819043383	-445
1781819043863	1781819043419	-444
1781819043898	1781819043453	-445
1781819043929	1781819043487	-442
1781819043960	1781819043514	-446
1781819043994	1781819043548	-446
1781819044030	1781819043584	-446
1781819044062	1781819043622	-440
1781819044096	1781819043654	-442
1781819044128	1781819043686	-442
1781819044161	1781819043716	-445
1781819044194	1781819043748	-446
1781819044229	1781819043785	-444
1781819044262	1781819043816	-446
1781819044308	1781819043864	-444
1781819044328	1781819043882	-446
1781819044362	1781819043917	-445
1781819044394	1781819043949	-445
1781819044429	1781819043984	-445
1781819044460	1781819044014	-446
1781819044485	1781819044043	-442
1781819044518	1781819044073	-445
1781819044551	1781819044105	-446
1781819044584	1781819044148	-436
1781819044617	1781819044172	-445
1781819044650	1781819044205	-445
1781819044683	1781819044237	-446
1781819044716	1781819044274	-442
1781819044749	1781819044304	-445
1781819044782	1781819044335	-447
1781819044815	1781819044372	-443
1781819044848	1781819044402	-446
1781819044882	1781819044437	-445
1781819044914	1781819044469	-445
1781819044947	1781819044501	-446
1781819044981	1781819044535	-446
1781819045013	1781819044567	-446
1781819045046	1781819044600	-446
1781819045079	1781819044633	-446
1781819045113	1781819044666	-447
1781819045145	1781819044699	-446
1781819045178	1781819044733	-445
1781819045212	1781819044766	-446
1781819045244	1781819044799	-445
1781819045278	1781819044832	-446
1781819045311	1781819044866	-445
1781819045343	1781819044898	-445
1781819045377	1781819044934	-443
1781819045412	1781819044968	-444
1781819045442	1781819044998	-444
1781819045476	1781819045030	-446
1781819045511	1781819045065	-446
1781819045541	1781819045095	-446
1781819045574	1781819045128	-446
1781819045607	1781819045161	-446
1781819045640	1781819045195	-445
1781819045676	1781819045231	-445
1781819045711	1781819045266	-445
1781819045744	1781819045299	-445
1781819045776	1781819045331	-445
1781819045809	1781819045367	-442
1781819045843	1781819045397	-446
1781819045877	1781819045435	-442
1781819045909	1781819045463	-446
1781819045942	1781819045496	-446
1781819045975	1781819045529	-446
1781819046007	1781819045565	-442
1781819046044	1781819045598	-446
1781819046073	1781819045630	-443
1781819046110	1781819045664	-446
1781819046135	1781819045690	-445
1781819046174	1781819045729	-445
1781819046208	1781819045763	-445
1781819046243	1781819045797	-446
1781819046275	1781819045831	-444
1781819046309	1781819045867	-442
1781819046338	1781819045893	-445
1781819046375	1781819045930	-445
1781819046399	1781819045953	-446
1781819046432	1781819045986	-446
1781819046465	1781819046018	-447
1781819046498	1781819046058	-440
1781819046531	1781819046085	-446
1781819046564	1781819046118	-446
1781819046597	1781819046151	-446
1781819046630	1781819046184	-446
1781819046664	1781819046225	-439
1781819046709	1781819046263	-446
1781819046729	1781819046283	-446
1781819046763	1781819046318	-445
1781819046795	1781819046349	-446
1781819046829	1781819046384	-445
1781819046864	1781819046418	-446
1781819046895	1781819046451	-444
1781819046927	1781819046481	-446
1781819046960	1781819046514	-446
1781819046993	1781819046547	-446
1781819047026	1781819046581	-445
1781819047059	1781819046614	-445
1781819047094	1781819046651	-443
1781819047125	1781819046680	-445
1781819047160	1781819046715	-445
1781819047191	1781819046745	-446
1781819047225	1781819046783	-442
1781819047258	1781819046814	-444
1781819047290	1781819046845	-445
1781819047331	1781819046886	-445
1781819047359	1781819046917	-442
1781819047391	1781819046946	-445
1781819047422	1781819046977	-445
1781819047459	1781819047015	-444
1781819047493	1781819047048	-445
1781819047527	1781819047081	-446
1781819047554	1781819047108	-446
1781819047588	1781819047143	-445
1781819047621	1781819047176	-445
1781819047655	1781819047208	-447
1781819047688	1781819047242	-446
1781819047724	1781819047277	-447
1781819047757	1781819047311	-446
1781819047796	1781819047351	-445
1781819047823	1781819047377	-446
1781819047855	1781819047409	-446
1781819047889	1781819047446	-443
1781819047923	1781819047479	-444
1781819047957	1781819047513	-444
1781819047988	1781819047543	-445
1781819048023	1781819047579	-444
1781819048057	1781819047612	-445
1781819048089	1781819047649	-440
1781819048122	1781819047677	-445
1781819048157	1781819047712	-445
1781819048190	1781819047746	-444
1781819048220	1781819047776	-444
1781819048247	1781819047809	-438
1781819048280	1781819047842	-438
1781819048314	1781819047869	-445
1781819048346	1781819047907	-439
1781819048379	1781819047934	-445
1781819048412	1781819047968	-444
1781819048445	1781819047999	-446
1781819048478	1781819048034	-444
1781819048511	1781819048068	-443
1781819048544	1781819048099	-445
1781819048577	1781819048133	-444
1781819048610	1781819048170	-440
1781819048643	1781819048198	-445
1781819048676	1781819048230	-446
1781819048709	1781819048266	-443
1781819048742	1781819048296	-446
1781819048781	1781819048343	-438
1781819048808	1781819048362	-446
1781819048842	1781819048398	-444
1781819048874	1781819048428	-446
1781819048907	1781819048466	-441
1781819048941	1781819048497	-444
1781819048974	1781819048529	-445
1781819049006	1781819048561	-445
1781819049039	1781819048593	-446
1781819049073	1781819048627	-446
1781819049106	1781819048664	-442
1781819049138	1781819048694	-444
1781819049174	1781819048730	-444
1781819049205	1781819048761	-444
1781819049240	1781819048795	-445
1781819049273	1781819048828	-445
1781819049308	1781819048862	-446
1781819049336	1781819048890	-446
1781819049371	1781819048932	-439
1781819049405	1781819048961	-444
1781819049437	1781819048993	-444
1781819049473	1781819049027	-446
1781819049503	1781819049058	-445
1781819049535	1781819049089	-446
1781819049572	1781819049129	-443
1781819049603	1781819049160	-443
1781819049637	1781819049198	-439
1781819049671	1781819049227	-444
1781819049704	1781819049259	-445
1781819049737	1781819049294	-443
1781819049771	1781819049326	-445
1781819049804	1781819049358	-446
1781819049841	1781819049395	-446
1781819049871	1781819049425	-446
1781819049906	1781819049461	-445
1781819049938	1781819049492	-446
1781819049970	1781819049525	-445
1781819050004	1781819049558	-446
1781819050039	1781819049598	-441
1781819050070	1781819049626	-444
1781819050105	1781819049660	-445
1781819050128	1781819049682	-446
1781819050172	1781819049738	-434
1781819050194	1781819049756	-438
1781819050227	1781819049781	-446
1781819050260	1781819049815	-445
1781819050293	1781819049851	-442
1781819050327	1781819049880	-447
1781819050359	1781819049914	-445
1781819050393	1781819049947	-446
1781819050425	1781819049980	-445
1781819050458	1781819050012	-446
1781819050491	1781819050046	-445
1781819050524	1781819050078	-446
1781819050559	1781819050113	-446
1781819050590	1781819050144	-446
1781819050623	1781819050178	-445
1781819050657	1781819050213	-444
1781819050689	1781819050244	-445
1781819050722	1781819050276	-446
1781819050755	1781819050309	-446
1781819050789	1781819050344	-445
1781819050821	1781819050376	-445
1781819050855	1781819050411	-444
1781819050887	1781819050441	-446
1781819050920	1781819050475	-445
1781819050953	1781819050507	-446
1781819050987	1781819050543	-444
1781819051019	1781819050574	-445
1781819051052	1781819050607	-445
1781819051086	1781819050641	-445
1781819051120	1781819050675	-445
1781819051153	1781819050707	-446
1781819051185	1781819050739	-446
1781819051218	1781819050773	-445
1781819051254	1781819050808	-446
1781819051285	1781819050839	-446
1781819051319	1781819050873	-446
1781819051353	1781819050907	-446
1781819051384	1781819050937	-447
1781819051415	1781819050969	-446
1781819051454	1781819051008	-446
1781819051486	1781819051040	-446
1781819051518	1781819051072	-446
1781819051551	1781819051105	-446
1781819051589	1781819051144	-445
1781819051619	1781819051172	-447
1781819051652	1781819051214	-438
1781819051685	1781819051238	-447
1781819051717	1781819051274	-443
1781819051849	1781819051404	-445
1781819051906	1781819051461	-445
1781819051927	1781819051480	-447
1781820435493	1781820435031	-462
1781820435524	1781820435059	-465
1781820435571	1781820435107	-464
1781820435612	1781820435149	-463
1781820435637	1781820435172	-465
1781820435663	1781820435200	-463
1781820435689	1781820435225	-464
1781820435727	1781820435268	-459
1781820435770	1781820435306	-464
1781820435793	1781820435329	-464
1781820435822	1781820435358	-464
1781820435854	1781820435395	-459
1781820435903	1781820435439	-464
1781820435920	1781820435458	-462
1781820435954	1781820435491	-463
1781820435989	1781820435526	-463
1781820436020	1781820435558	-462
1781820436058	1781820435593	-465
1781820436085	1781820435621	-464
1781820436123	1781820435658	-465
1781820436152	1781820435689	-463
1781820436191	1781820435730	-461
1781820436218	1781820435757	-461
1781820436251	1781820435788	-463
1781820436285	1781820435822	-463
1781820436321	1781820435857	-464
1781820436354	1781820435889	-465
1781820436391	1781820435930	-461
1781820436417	1781820435953	-464
1781820436448	1781820435984	-464
1781820436481	1781820436018	-463
1781820436515	1781820436053	-462
1781820436547	1781820436082	-465
1781820436584	1781820436119	-465
1781820436635	1781820436170	-465
1781820436646	1781820436184	-462
1781820436681	1781820436219	-462
1781820436712	1781820436247	-465
1781820436750	1781820436286	-464
1781820436782	1781820436320	-462
1781820436815	1781820436354	-461
1781820436846	1781820436381	-465
1781820436878	1781820436414	-464
1781820436917	1781820436455	-462
1781820436956	1781820436492	-464
1781820436986	1781820436522	-464
1781820437018	1781820436556	-462
1781820437048	1781820436585	-463
1781820437081	1781820436623	-458
1781820437108	1781820436643	-465
1781820437142	1781820436681	-461
1781820437182	1781820436717	-465
1781820437208	1781820436748	-460
1781820437255	1781820436792	-463
1781820437284	1781820436821	-463
1781820437315	1781820436855	-460
1781820437349	1781820436885	-464
1781820437372	1781820436908	-464
1781820437420	1781820436959	-461
1781820437450	1781820436988	-462
1781820437485	1781820437020	-465
1781820437517	1781820437055	-462
1781820437552	1781820437089	-463
1781820437582	1781820437119	-463
1781820437616	1781820437151	-465
1781820437650	1781820437189	-461
1781820437684	1781820437220	-464
1781820437716	1781820437251	-465
1781820437747	1781820437283	-464
1781820437768	1781820437311	-457
1781820437801	1781820437337	-464
1781820437834	1781820437377	-457
1781820437867	1781820437406	-461
1781820437900	1781820437436	-464
1781820437933	1781820437469	-464
1781820437966	1781820437502	-464
1781820437999	1781820437535	-464
1781820438033	1781820437579	-454
1781820438067	1781820437606	-461
1781820438099	1781820437635	-464
1781820438133	1781820437669	-464
1781820438164	1781820437700	-464
1781820438197	1781820437734	-463
1781820438245	1781820437781	-464
1781820438263	1781820437799	-464
1781820438296	1781820437832	-464
1781820438329	1781820437867	-462
1781820438362	1781820437898	-464
1781820438395	1781820437931	-464
1781820438432	1781820437968	-464
1781820438463	1781820438000	-463
1781820438499	1781820438035	-464
1781820438532	1781820438068	-464
1781820438565	1781820438101	-464
1781820438599	1781820438135	-464
1781820438633	1781820438172	-461
1781820438666	1781820438205	-461
1781820438696	1781820438232	-464
1781820438735	1781820438273	-462
1781820438762	1781820438297	-465
1781820438797	1781820438334	-463
1781820438832	1781820438368	-464
1781820438863	1781820438402	-461
1781820438895	1781820438431	-464
1781820438927	1781820438463	-464
1781820438961	1781820438498	-463
1781820438996	1781820438531	-465
1781820439028	1781820438563	-465
1781820439055	1781820438591	-464
1781820439103	1781820438640	-463
1781820439121	1781820438657	-464
1781820439155	1781820438691	-464
1781820439196	1781820438732	-464
1781820439229	1781820438765	-464
1781820439259	1781820438795	-464
1781820439293	1781820438829	-464
1781820439327	1781820438863	-464
1781820439367	1781820438904	-463
1781820439394	1781820438931	-463
1781820439426	1781820438961	-465
1781820439463	1781820438999	-464
1781820439498	1781820439037	-461
1781820439528	1781820439064	-464
1781820439550	1781820439086	-464
1781820439583	1781820439119	-464
1781820439616	1781820439151	-465
1781820439650	1781820439186	-464
1781820439683	1781820439222	-461
1781820439716	1781820439252	-464
1781820439762	1781820439298	-464
1781820439781	1781820439316	-465
1781820439814	1781820439350	-464
1781820439847	1781820439384	-463
1781820439880	1781820439416	-464
1781820439913	1781820439450	-463
1781820439948	1781820439484	-464
1781820439980	1781820439517	-463
1781820440018	1781820439554	-464
1781820440052	1781820439588	-464
1781820440080	1781820439616	-464
1781820440116	1781820439658	-458
1781820440148	1781820439688	-460
1781820440188	1781820439725	-463
1781820440216	1781820439763	-453
1781820440246	1781820439784	-462
1781820440278	1781820439817	-461
1781820440313	1781820439851	-462
1781820440352	1781820439888	-464
1781820440377	1781820439914	-463
1781820440411	1781820439948	-463
1781820440443	1781820439979	-464
1781820440474	1781820440010	-464
1781820440511	1781820440046	-465
1781820440544	1781820440089	-455
1781820440581	1781820440116	-465
1781820440613	1781820440149	-464
1781820440644	1781820440180	-464
1781820440679	1781820440215	-464
1781820440710	1781820440246	-464
1781820440747	1781820440282	-465
1781820440779	1781820440315	-464
1781820440815	1781820440352	-463
1781820440841	1781820440376	-465
1781820440884	1781820440420	-464
1781820440913	1781820440450	-463
1781820440943	1781820440479	-464
1781820440969	1781820440505	-464
1781820441002	1781820440538	-464
1781820441042	1781820440578	-464
1781820441068	1781820440607	-461
1781820441108	1781820440644	-464
1781820441141	1781820440677	-464
1781820441169	1781820440704	-465
1781820441209	1781820440746	-463
1781820441241	1781820440776	-465
1781820441275	1781820440811	-464
1781820441308	1781820440844	-464
1781820441340	1781820440876	-464
1781820441379	1781820440915	-464
1781820441408	1781820440944	-464
1781820441444	1781820440979	-465
1781820441475	1781820441011	-464
1781820441509	1781820441044	-465
1781820441534	1781820441069	-465
1781820441578	1781820441114	-464
1781820441596	1781820441132	-464
1781820441629	1781820441164	-465
1781820441662	1781820441199	-463
1781820441695	1781820441250	-445
1781820441728	1781820441265	-463
1781820441761	1781820441297	-464
1781820441796	1781820441332	-464
1781820441827	1781820441363	-464
1781820441862	1781820441399	-463
1781820441893	1781820441429	-464
1781820441926	1781820441461	-465
1781820441959	1781820441494	-465
1781820441992	1781820441528	-464
1781820442026	1781820441561	-465
1781820442058	1781820441595	-463
1781820442092	1781820441629	-463
1781820442125	1781820441661	-464
1781820442158	1781820441694	-464
1781820442191	1781820441728	-463
1781820442225	1781820441763	-462
1781820442258	1781820441796	-462
1781820442289	1781820441827	-462
1781820442323	1781820441858	-465
1781820442358	1781820441894	-464
1781820442393	1781820441929	-464
1781820442423	1781820441959	-464
1781820442454	1781820441990	-464
1781820442487	1781820442023	-464
1781820442522	1781820442059	-463
1781820442560	1781820442096	-464
1781820442590	1781820442126	-464
1781820442622	1781820442157	-465
1781820442661	1781820442197	-464
1781820442689	1781820442224	-465
1781820442718	1781820442254	-464
1781820442757	1781820442293	-464
1781820442791	1781820442327	-464
1781820442826	1781820442362	-464
1781820442859	1781820442395	-464
1781820442892	1781820442428	-464
1781820442925	1781820442463	-462
1781820442961	1781820442498	-463
1781820442997	1781820442537	-460
1781820443025	1781820442564	-461
1781820443057	1781820442594	-463
1781820443089	1781820442626	-463
1781820443121	1781820442657	-464
1781820443158	1781820442694	-464
1781820443189	1781820442727	-462
1781820443224	1781820442763	-461
1781820443255	1781820442793	-462
1781820443288	1781820442826	-462
1781820443329	1781820442865	-464
1781820443357	1781820442898	-459
1781820443387	1781820442928	-459
1781820443413	1781820442949	-464
1781820443444	1781820442980	-464
1781820443478	1781820443015	-463
1781820443524	1781820443063	-461
1781820443543	1781820443079	-464
1781820443588	1781820443124	-464
1781820443609	1781820443149	-460
1781820443642	1781820443178	-464
1781820443675	1781820443210	-465
1781820443708	1781820443244	-464
1781820443742	1781820443278	-464
1781820443777	1781820443313	-464
1781820443808	1781820443344	-464
1781820443841	1781820443376	-465
1781820443875	1781820443410	-465
1781820443910	1781820443449	-461
1781820443940	1781820443476	-464
1781820443981	1781820443517	-464
1781820444009	1781820443546	-463
1781820444049	1781820443588	-461
1781820444074	1781820443610	-464
1781820444108	1781820443644	-464
1781820444145	1781820443681	-464
1781820444175	1781820443711	-464
1781820444209	1781820443748	-461
1781820444238	1781820443775	-463
1781820444276	1781820443813	-463
1781820444309	1781820443848	-461
1781820444341	1781820443878	-463
1781820444382	1781820443921	-461
1781820444409	1781820443947	-462
1781820444442	1781820443980	-462
1781820444474	1781820444010	-464
1781820444527	1781820444067	-460
1781820444533	1781820444068	-465
1781820444574	1781820444111	-463
1781820444612	1781820444152	-460
1781820444646	1781820444181	-465
1781820444669	1781820444204	-465
1781820444703	1781820444239	-464
1781820444734	1781820444269	-465
1781820444768	1781820444305	-463
1781820444803	1781820444339	-464
1781820444837	1781820444372	-465
1781820444873	1781820444409	-464
1781820444904	1781820444439	-465
1781820444934	1781820444470	-464
1781820444970	1781820444506	-464
1781820445004	1781820444540	-464
1781820445033	1781820444569	-464
1781820445068	1781820444604	-464
1781820445103	1781820444642	-461
1781820445135	1781820444671	-464
1781820445170	1781820444706	-464
1781820445206	1781820444742	-464
1781820445235	1781820444771	-464
1781820445270	1781820444806	-464
1781820445292	1781820444828	-464
1781820445325	1781820444863	-462
1781820445359	1781820444895	-464
1781820445391	1781820444927	-464
1781820445425	1781820444961	-464
1781820445468	1781820445010	-458
1781820445490	1781820445025	-465
1781820445523	1781820445060	-463
1781820445556	1781820445092	-464
1781820445589	1781820445126	-463
1781820445625	1781820445164	-461
1781820445655	1781820445191	-464
1781820445689	1781820445227	-462
1781820445722	1781820445258	-464
1781820445754	1781820445290	-464
1781820445787	1781820445322	-465
1781820445820	1781820445356	-464
1781820445853	1781820445388	-465
1781820445889	1781820445424	-465
1781820445921	1781820445457	-464
1781820445955	1781820445491	-464
1781820445990	1781820445526	-464
1781820446025	1781820445562	-463
1781820446064	1781820445601	-463
1781820446092	1781820445629	-463
1781820446125	1781820445663	-462
1781820446158	1781820445696	-462
1781820446189	1781820445724	-465
1781820446223	1781820445761	-462
1781820446253	1781820445790	-463
1781820446291	1781820445827	-464
1781820446319	1781820445857	-462
1781820446352	1781820445888	-464
1781820446386	1781820445923	-463
1781820446418	1781820445956	-462
1781820446464	1781820446000	-464
1781820446480	1781820446016	-464
1781820446513	1781820446049	-464
1781820446546	1781820446082	-464
1781820446585	1781820446124	-461
1781820446618	1781820446156	-462
1781820446651	1781820446187	-464
1781820446678	1781820446215	-463
1781820446711	1781820446247	-464
1781820446744	1781820446280	-464
1781820446777	1781820446313	-464
1781820446810	1781820446346	-464
1781820446843	1781820446379	-464
1781820446879	1781820446417	-462
1781820446909	1781820446447	-462
1781820446950	1781820446488	-462
1781820446985	1781820446523	-462
1781820447018	1781820446554	-464
1781820447053	1781820446588	-465
1781820447083	1781820446621	-462
1781820447108	1781820446645	-463
1781820447153	1781820446690	-463
1781820447183	1781820446720	-463
1781820447206	1781820446756	-450
1781820447250	1781820446785	-465
1781820447272	1781820446809	-463
1781820447305	1781820446842	-463
1781820447339	1781820446876	-463
1781820447372	1781820446909	-463
1781820447404	1781820446940	-464
1781820447437	1781820446974	-463
1781820447470	1781820447006	-464
1781820447503	1781820447040	-463
1781820447537	1781820447073	-464
1781820447569	1781820447105	-464
1781820447602	1781820447141	-461
1781820447637	1781820447174	-463
1781820447668	1781820447204	-464
1781820447702	1781820447238	-464
1781820447734	1781820447271	-463
1781820447768	1781820447305	-463
1781820447801	1781820447336	-465
1781820447834	1781820447372	-462
1781820447866	1781820447402	-464
1781820447899	1781820447434	-465
1781820447935	1781820447471	-464
1781820447965	1781820447507	-458
1781820447998	1781820447535	-463
1781820448035	1781820447570	-465
1781820448067	1781820447602	-465
1781820448098	1781820447636	-462
1781820448135	1781820447671	-464
1781820448166	1781820447702	-464
1781820448200	1781820447736	-464
1781820448233	1781820447771	-462
1781820448266	1781820447801	-465
1781820448298	1781820447836	-462
1781820448336	1781820447872	-464
1781820448364	1781820447904	-460
1781820448398	1781820447934	-464
1781820448435	1781820447970	-465
1781820448463	1781820447999	-464
1781820448500	1781820448036	-464
1781820448533	1781820448069	-464
1781820448563	1781820448101	-462
1781820448600	1781820448136	-464
1781820448625	1781820448161	-464
1781820448666	1781820448203	-463
1781820448697	1781820448233	-464
1781820448730	1781820448265	-465
1781820448767	1781820448302	-465
1781820448796	1781820448332	-464
1781820448832	1781820448371	-461
1781820448866	1781820448401	-465
1781820448897	1781820448432	-465
1781820448932	1781820448467	-465
1781820448965	1781820448501	-464
1781820448988	1781820448523	-465
1781820449021	1781820448563	-458
1781820449054	1781820448589	-465
1781820449087	1781820448623	-464
1781820449120	1781820448656	-464
1781820449153	1781820448688	-465
1781820449186	1781820448722	-464
1781820449219	1781820448755	-464
1781820449252	1781820448788	-464
1781820449285	1781820448822	-463
1781820449318	1781820448855	-463
1781820449351	1781820448886	-465
1781820449384	1781820448921	-463
1781820449417	1781820448953	-464
1781820449450	1781820448985	-465
1781820449483	1781820449019	-464
1781820449516	1781820449052	-464
1781820449549	1781820449086	-463
1781820449582	1781820449119	-463
1781820449615	1781820449152	-463
1781820449649	1781820449185	-464
1781820449685	1781820449221	-464
1781820449715	1781820449252	-463
1781820449748	1781820449284	-464
1781820449781	1781820449317	-464
1781820449815	1781820449351	-464
1781820449847	1781820449384	-463
1781820449880	1781820449415	-465
1781820449915	1781820449451	-464
1781820449948	1781820449483	-465
1781820449982	1781820449518	-464
1781820450014	1781820449551	-463
1781820450047	1781820449582	-465
1781820450098	1781820449633	-465
1781820450114	1781820449649	-465
1781820450149	1781820449684	-465
1781820450183	1781820449719	-464
1781820450215	1781820449751	-464
1781820450247	1781820449783	-464
1781820450281	1781820449816	-465
1781820450313	1781820449849	-464
1781820450349	1781820449886	-463
1781820450378	1781820449915	-463
1781820450412	1781820449949	-463
1781820450445	1781820449980	-465
1781820450483	1781820450019	-464
1781820450510	1781820450045	-465
1781820450546	1781820450081	-465
1781820450582	1781820450118	-464
1781820450621	1781820450157	-464
1781820450648	1781820450184	-464
1781820450684	1781820450220	-464
1781820450712	1781820450247	-465
1781820450746	1781820450281	-465
1781820450777	1781820450313	-464
1781820450810	1781820450346	-464
1781820450845	1781820450381	-464
1781820450869	1781820450406	-463
1781820450902	1781820450438	-464
1781820450935	1781820450471	-464
1781820450968	1781820450504	-464
1781820451001	1781820450537	-464
1781820451035	1781820450578	-457
1781820451068	1781820450617	-451
1781820451100	1781820450635	-465
1781820451133	1781820450670	-463
1781820451168	1781820450710	-458
1781820451199	1781820450735	-464
1781820451232	1781820450768	-464
1781820451265	1781820450801	-464
1781820451298	1781820450833	-465
1781820451331	1781820450869	-462
1781820451364	1781820450901	-463
1781820451397	1781820450933	-464
1781820451432	1781820450968	-464
1781820451468	1781820451007	-461
1781820451496	1781820451032	-464
1781820451531	1781820451068	-463
1781820451562	1781820451098	-464
1781820451595	1781820451132	-463
1781820451630	1781820451166	-464
1781820451661	1781820451196	-465
1781820451696	1781820451232	-464
1781820451730	1781820451266	-464
1781820451761	1781820451296	-465
1781820451794	1781820451331	-463
1781820451829	1781820451367	-462
1781820451862	1781820451404	-458
1781820451892	1781820451428	-464
1781820451932	1781820451468	-464
1781820451961	1781820451501	-460
1781820451995	1781820451531	-464
1781820452028	1781820451568	-460
1781820452059	1781820451594	-465
1781820452090	1781820451626	-464
1781820452129	1781820451665	-464
1781820452160	1781820451698	-462
1781820452193	1781820451731	-462
1781820452225	1781820451762	-463
1781820452260	1781820451799	-461
1781820452294	1781820451830	-464
1781820452327	1781820451862	-465
1781820452359	1781820451896	-463
1781820452397	1781820451934	-463
1781820452426	1781820451965	-461
1781820452453	1781820451988	-465
1781820452495	1781820452032	-463
1781820452527	1781820452068	-459
1781820452562	1781820452097	-465
1781820452601	1781820452136	-465
1781820452619	1781820452154	-465
1781820452662	1781820452200	-462
1781820452697	1781820452234	-463
1781820452726	1781820452263	-463
1781820452752	1781820452291	-461
1781820452783	1781820452319	-464
1781820452816	1781820452352	-464
1781820452849	1781820452384	-465
1781820452882	1781820452418	-464
1781820452915	1781820452452	-463
1781820452948	1781820452484	-464
1781820452982	1781820452531	-451
1781820453015	1781820452553	-462
1781820453048	1781820452585	-463
1781820453080	1781820452616	-464
1781820453113	1781820452649	-464
1781820453146	1781820452685	-461
1781820453179	1781820452715	-464
1781820453215	1781820452750	-465
1781820453249	1781820452784	-465
1781820453281	1781820452820	-461
1781820453311	1781820452847	-464
1781820453344	1781820452879	-465
1781820453377	1781820452913	-464
1781820453410	1781820452945	-465
1781820453443	1781820452978	-465
1781820453476	1781820453013	-463
1781820453509	1781820453044	-465
1781820453542	1781820453078	-464
1781820453581	1781820453117	-464
1781820453610	1781820453147	-463
1781820453643	1781820453179	-464
1781820453675	1781820453210	-465
1781820453711	1781820453246	-465
1781820453748	1781820453283	-465
1781820453778	1781820453315	-463
1781820453814	1781820453351	-463
1781820453846	1781820453382	-464
1781820453874	1781820453410	-464
1781820453911	1781820453449	-462
1781820453943	1781820453481	-462
1781820453974	1781820453509	-465
1781820454010	1781820453547	-463
1781820454044	1781820453580	-464
1781820454075	1781820453610	-465
1781820454103	1781820453639	-464
1781820454143	1781820453680	-463
1781820454177	1781820453712	-465
1781820454209	1781820453744	-465
1781820454242	1781820453779	-463
1781820454275	1781820453810	-465
1781820454307	1781820453843	-464
1781820454345	1781820453881	-464
1781820454375	1781820453910	-465
1781820454407	1781820453943	-464
1781820454449	1781820453985	-464
1781820454474	1781820454009	-465
1781820454506	1781820454044	-462
